scene_id,video_id,inference_time_ms
OntsMin8brs_scene_3010,OntsMin8brs,6.986
ZOzvtP1aLwA_scene_2587,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2589,ZOzvtP1aLwA,9.003
ZOzvtP1aLwA_scene_2590,ZOzvtP1aLwA,7.987
ZOzvtP1aLwA_scene_2591,ZOzvtP1aLwA,9.001
ZOzvtP1aLwA_scene_2592,ZOzvtP1aLwA,8.002
ZOzvtP1aLwA_scene_2594,ZOzvtP1aLwA,6.997
ZOzvtP1aLwA_scene_2599,ZOzvtP1aLwA,5.984
ZOzvtP1aLwA_scene_2601,ZOzvtP1aLwA,6.025
ZOzvtP1aLwA_scene_2600,ZOzvtP1aLwA,5.974
ZOzvtP1aLwA_scene_2602,ZOzvtP1aLwA,5.983
xW-tuKGhs8I_scene_3288,xW-tuKGhs8I,4.965
ZOzvtP1aLwA_scene_2603,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2604,ZOzvtP1aLwA,4.982
ZOzvtP1aLwA_scene_2605,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2607,ZOzvtP1aLwA,3.998
ZOzvtP1aLwA_scene_2606,ZOzvtP1aLwA,4.999
ZOzvtP1aLwA_scene_2608,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2611,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2614,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2617,ZOzvtP1aLwA,4.984
ZOzvtP1aLwA_scene_2616,ZOzvtP1aLwA,5.006
ZOzvtP1aLwA_scene_2618,ZOzvtP1aLwA,5.001
ZOzvtP1aLwA_scene_2619,ZOzvtP1aLwA,4.001
OW2d0-wIECc_scene_3375,OW2d0-wIECc,5.0
ZOzvtP1aLwA_scene_2620,ZOzvtP1aLwA,4.999
ZOzvtP1aLwA_scene_2622,ZOzvtP1aLwA,5.978
ZOzvtP1aLwA_scene_2621,ZOzvtP1aLwA,4.982
ZOzvtP1aLwA_scene_2623,ZOzvtP1aLwA,3.998
ZOzvtP1aLwA_scene_2625,ZOzvtP1aLwA,5.293
ZOzvtP1aLwA_scene_2624,ZOzvtP1aLwA,4.744
ZOzvtP1aLwA_scene_2626,ZOzvtP1aLwA,4.955
ZOzvtP1aLwA_scene_2627,ZOzvtP1aLwA,5.233
ZOzvtP1aLwA_scene_2629,ZOzvtP1aLwA,4.55
ZOzvtP1aLwA_scene_2628,ZOzvtP1aLwA,4.858
ZOzvtP1aLwA_scene_2630,ZOzvtP1aLwA,4.0
ZOzvtP1aLwA_scene_2631,ZOzvtP1aLwA,5.003
0_scene_3565,0,5.001
ZOzvtP1aLwA_scene_2632,ZOzvtP1aLwA,4.983
ZOzvtP1aLwA_scene_2633,ZOzvtP1aLwA,11.992
xW-tuKGhs8I_scene_3220,xW-tuKGhs8I,8.229
ZOzvtP1aLwA_scene_2634,ZOzvtP1aLwA,9.619
H6eyOisPlP4_scene_3189,H6eyOisPlP4,7.999
ZOzvtP1aLwA_scene_2636,ZOzvtP1aLwA,5.983
ZOzvtP1aLwA_scene_2637,ZOzvtP1aLwA,11.517
ZOzvtP1aLwA_scene_2639,ZOzvtP1aLwA,6.001
ZOzvtP1aLwA_scene_2641,ZOzvtP1aLwA,4.0
ZOzvtP1aLwA_scene_2640,ZOzvtP1aLwA,5.999
ZOzvtP1aLwA_scene_2642,ZOzvtP1aLwA,6.007
ZOzvtP1aLwA_scene_2643,ZOzvtP1aLwA,5.982
ZOzvtP1aLwA_scene_2644,ZOzvtP1aLwA,4.985
ZOzvtP1aLwA_scene_2646,ZOzvtP1aLwA,4.989
ZOzvtP1aLwA_scene_2645,ZOzvtP1aLwA,4.981
ZOzvtP1aLwA_scene_2647,ZOzvtP1aLwA,5.987
ZOzvtP1aLwA_scene_2648,ZOzvtP1aLwA,5.98
ZOzvtP1aLwA_scene_2649,ZOzvtP1aLwA,6.987
ZOzvtP1aLwA_scene_2650,ZOzvtP1aLwA,5.981
OntsMin8brs_scene_3018,OntsMin8brs,5.98
ZOzvtP1aLwA_scene_2651,ZOzvtP1aLwA,6.001
ZOzvtP1aLwA_scene_2652,ZOzvtP1aLwA,5.981
ZOzvtP1aLwA_scene_2654,ZOzvtP1aLwA,7.057
tTx8mid-aq4_scene_3157,tTx8mid-aq4,5.985
xW-tuKGhs8I_scene_3243,xW-tuKGhs8I,6.001
ZOzvtP1aLwA_scene_2657,ZOzvtP1aLwA,5.979
0_scene_3573,0,5.987
ZOzvtP1aLwA_scene_2660,ZOzvtP1aLwA,5.987
wmbwa9QIkaM_scene_3443,wmbwa9QIkaM,9.963
ZOzvtP1aLwA_scene_2661,ZOzvtP1aLwA,9.004
ZOzvtP1aLwA_scene_2662,ZOzvtP1aLwA,5.981
ZOzvtP1aLwA_scene_2667,ZOzvtP1aLwA,5.986
0CiHWdGBF-c_scene_2670,0CiHWdGBF-c,6.01
tTx8mid-aq4_scene_3140,tTx8mid-aq4,7.49
0CiHWdGBF-c_scene_2671,0CiHWdGBF-c,5.998
0CiHWdGBF-c_scene_2672,0CiHWdGBF-c,5.987
0CiHWdGBF-c_scene_2674,0CiHWdGBF-c,4.988
0CiHWdGBF-c_scene_2685,0CiHWdGBF-c,5.997
0CiHWdGBF-c_scene_2684,0CiHWdGBF-c,6.002
0CiHWdGBF-c_scene_2688,0CiHWdGBF-c,8.002
0CiHWdGBF-c_scene_2689,0CiHWdGBF-c,4.986
0CiHWdGBF-c_scene_2693,0CiHWdGBF-c,6.985
0CiHWdGBF-c_scene_2694,0CiHWdGBF-c,6.986
tTx8mid-aq4_scene_3156,tTx8mid-aq4,7.994
0CiHWdGBF-c_scene_2713,0CiHWdGBF-c,6.987
0CiHWdGBF-c_scene_2718,0CiHWdGBF-c,5.502
KawH640l7YM_scene_3745,KawH640l7YM,5.98
0CiHWdGBF-c_scene_2723,0CiHWdGBF-c,5.002
0CiHWdGBF-c_scene_2725,0CiHWdGBF-c,5.978
0CiHWdGBF-c_scene_2727,0CiHWdGBF-c,8.006
AxTouP1JVCo_scene_2731,AxTouP1JVCo,8.002
AxTouP1JVCo_scene_2733,AxTouP1JVCo,6.974
AxTouP1JVCo_scene_2734,AxTouP1JVCo,3.981
AxTouP1JVCo_scene_2740,AxTouP1JVCo,5.001
AxTouP1JVCo_scene_2742,AxTouP1JVCo,5.98
AxTouP1JVCo_scene_2741,AxTouP1JVCo,6.01
AxTouP1JVCo_scene_2746,AxTouP1JVCo,6.984
AxTouP1JVCo_scene_2747,AxTouP1JVCo,7.994
KCs7QyTviag_scene_2999,KCs7QyTviag,6.997
AxTouP1JVCo_scene_2750,AxTouP1JVCo,5.978
AxTouP1JVCo_scene_2752,AxTouP1JVCo,5.001
AxTouP1JVCo_scene_2754,AxTouP1JVCo,5.999
AxTouP1JVCo_scene_2753,AxTouP1JVCo,7.001
AxTouP1JVCo_scene_2756,AxTouP1JVCo,5.987
AxTouP1JVCo_scene_2757,AxTouP1JVCo,6.004
AxTouP1JVCo_scene_2760,AxTouP1JVCo,4.985
AxTouP1JVCo_scene_2761,AxTouP1JVCo,5.985
AxTouP1JVCo_scene_2765,AxTouP1JVCo,9.002
AxTouP1JVCo_scene_2766,AxTouP1JVCo,6.017
KCs7QyTviag_scene_3003,KCs7QyTviag,6.987
0_scene_3602,0,6.982
AxTouP1JVCo_scene_2769,AxTouP1JVCo,5.986
tTx8mid-aq4_scene_3145,tTx8mid-aq4,5.985
AxTouP1JVCo_scene_2771,AxTouP1JVCo,5.984
AxTouP1JVCo_scene_2772,AxTouP1JVCo,5.98
AxTouP1JVCo_scene_2774,AxTouP1JVCo,5.987
KawH640l7YM_scene_3714,KawH640l7YM,8.986
AxTouP1JVCo_scene_2778,AxTouP1JVCo,7.992
AxTouP1JVCo_scene_2780,AxTouP1JVCo,6.986
AxTouP1JVCo_scene_2781,AxTouP1JVCo,5.983
wmbwa9QIkaM_scene_3441,wmbwa9QIkaM,7.001
AxTouP1JVCo_scene_2783,AxTouP1JVCo,4.986
AxTouP1JVCo_scene_2784,AxTouP1JVCo,6.986
AxTouP1JVCo_scene_2785,AxTouP1JVCo,6.985
AxTouP1JVCo_scene_2788,AxTouP1JVCo,4.983
AxTouP1JVCo_scene_2791,AxTouP1JVCo,5.984
AxTouP1JVCo_scene_2792,AxTouP1JVCo,6.001
AxTouP1JVCo_scene_2793,AxTouP1JVCo,6.987
AxTouP1JVCo_scene_2795,AxTouP1JVCo,6.01
AxTouP1JVCo_scene_2799,AxTouP1JVCo,6.986
AxTouP1JVCo_scene_2805,AxTouP1JVCo,7.102
AxTouP1JVCo_scene_2806,AxTouP1JVCo,6.003
AxTouP1JVCo_scene_2807,AxTouP1JVCo,8.003
AxTouP1JVCo_scene_2808,AxTouP1JVCo,6.977
AxTouP1JVCo_scene_2810,AxTouP1JVCo,10.002
AxTouP1JVCo_scene_2809,AxTouP1JVCo,8.003
AxTouP1JVCo_scene_2812,AxTouP1JVCo,9.008
KCs7QyTviag_scene_2994,KCs7QyTviag,7.894
OpkZbJypAwc_scene_2817,OpkZbJypAwc,7.01
OpkZbJypAwc_scene_2827,OpkZbJypAwc,5.0
OpkZbJypAwc_scene_2823,OpkZbJypAwc,9.035
OpkZbJypAwc_scene_2825,OpkZbJypAwc,8.996
OpkZbJypAwc_scene_2829,OpkZbJypAwc,6.995
OpkZbJypAwc_scene_2831,OpkZbJypAwc,5.982
tTx8mid-aq4_scene_3109,tTx8mid-aq4,5.98
OW2d0-wIECc_scene_3380,OW2d0-wIECc,8.0
OpkZbJypAwc_scene_2835,OpkZbJypAwc,8.999
OpkZbJypAwc_scene_2836,OpkZbJypAwc,9.001
OpkZbJypAwc_scene_2840,OpkZbJypAwc,10.003
KCs7QyTviag_scene_2938,KCs7QyTviag,8.998
OpkZbJypAwc_scene_2843,OpkZbJypAwc,9.0
XdTzDCE7Gns_scene_2895,XdTzDCE7Gns,10.986
OpkZbJypAwc_scene_2854,OpkZbJypAwc,12.997
XdTzDCE7Gns_scene_2855,XdTzDCE7Gns,9.003
XdTzDCE7Gns_scene_2856,XdTzDCE7Gns,10.004
XdTzDCE7Gns_scene_2860,XdTzDCE7Gns,13.505
XdTzDCE7Gns_scene_2863,XdTzDCE7Gns,9.997
XdTzDCE7Gns_scene_2870,XdTzDCE7Gns,9.982
XdTzDCE7Gns_scene_2872,XdTzDCE7Gns,6.978
XdTzDCE7Gns_scene_2873,XdTzDCE7Gns,5.981
XdTzDCE7Gns_scene_2880,XdTzDCE7Gns,6.003
XdTzDCE7Gns_scene_2883,XdTzDCE7Gns,6.985
XdTzDCE7Gns_scene_2889,XdTzDCE7Gns,6.987
XdTzDCE7Gns_scene_2891,XdTzDCE7Gns,7.988
0_scene_3638,0,11.004
XdTzDCE7Gns_scene_2890,XdTzDCE7Gns,7.001
wmbwa9QIkaM_scene_3466,wmbwa9QIkaM,12.001
XdTzDCE7Gns_scene_2892,XdTzDCE7Gns,5.992
wmbwa9QIkaM_scene_3465,wmbwa9QIkaM,6.983
XdTzDCE7Gns_scene_2896,XdTzDCE7Gns,6.988
KawH640l7YM_scene_3750,KawH640l7YM,4.997
XdTzDCE7Gns_scene_2900,XdTzDCE7Gns,6.987
XdTzDCE7Gns_scene_2901,XdTzDCE7Gns,6.983
XdTzDCE7Gns_scene_2904,XdTzDCE7Gns,5.001
KCs7QyTviag_scene_2905,KCs7QyTviag,6.002
wmbwa9QIkaM_scene_3493,wmbwa9QIkaM,4.985
KCs7QyTviag_scene_2908,KCs7QyTviag,5.995
KCs7QyTviag_scene_2910,KCs7QyTviag,3.999
KCs7QyTviag_scene_2914,KCs7QyTviag,4.999
0_scene_3544,0,5.0
KCs7QyTviag_scene_2915,KCs7QyTviag,5.001
KCs7QyTviag_scene_2917,KCs7QyTviag,7.001
KCs7QyTviag_scene_2916,KCs7QyTviag,5.985
KCs7QyTviag_scene_2918,KCs7QyTviag,4.984
KCs7QyTviag_scene_2920,KCs7QyTviag,5.002
KCs7QyTviag_scene_2922,KCs7QyTviag,5.001
KCs7QyTviag_scene_2923,KCs7QyTviag,5.003
KCs7QyTviag_scene_2925,KCs7QyTviag,4.0
KCs7QyTviag_scene_2926,KCs7QyTviag,5.0
KCs7QyTviag_scene_2933,KCs7QyTviag,5.006
KCs7QyTviag_scene_2936,KCs7QyTviag,4.983
KCs7QyTviag_scene_2937,KCs7QyTviag,4.978
OntsMin8brs_scene_3051,OntsMin8brs,4.984
KCs7QyTviag_scene_2939,KCs7QyTviag,4.997
wmbwa9QIkaM_scene_3489,wmbwa9QIkaM,4.999
KCs7QyTviag_scene_2941,KCs7QyTviag,5.0
KCs7QyTviag_scene_2942,KCs7QyTviag,3.983
KCs7QyTviag_scene_2943,KCs7QyTviag,4.999
KCs7QyTviag_scene_2948,KCs7QyTviag,3.98
KCs7QyTviag_scene_2949,KCs7QyTviag,4.982
KCs7QyTviag_scene_2950,KCs7QyTviag,4.981
KCs7QyTviag_scene_2951,KCs7QyTviag,5.993
KCs7QyTviag_scene_2953,KCs7QyTviag,6.987
wmbwa9QIkaM_scene_3451,wmbwa9QIkaM,6.063
KCs7QyTviag_scene_2954,KCs7QyTviag,7.964
KCs7QyTviag_scene_2955,KCs7QyTviag,5.984
KCs7QyTviag_scene_2956,KCs7QyTviag,4.977
KCs7QyTviag_scene_2957,KCs7QyTviag,5.984
KCs7QyTviag_scene_2959,KCs7QyTviag,6.984
KCs7QyTviag_scene_2960,KCs7QyTviag,4.003
KCs7QyTviag_scene_2961,KCs7QyTviag,6.0
KCs7QyTviag_scene_2962,KCs7QyTviag,5.0
KCs7QyTviag_scene_2965,KCs7QyTviag,6.0
wmbwa9QIkaM_scene_3460,wmbwa9QIkaM,8.013
KCs7QyTviag_scene_2968,KCs7QyTviag,7.986
KCs7QyTviag_scene_2970,KCs7QyTviag,8.035
KCs7QyTviag_scene_2973,KCs7QyTviag,5.982
KCs7QyTviag_scene_2975,KCs7QyTviag,4.999
KCs7QyTviag_scene_2977,KCs7QyTviag,5.0
OW2d0-wIECc_scene_3369,OW2d0-wIECc,5.999
KCs7QyTviag_scene_2979,KCs7QyTviag,4.0
KCs7QyTviag_scene_2980,KCs7QyTviag,4.987
KCs7QyTviag_scene_2982,KCs7QyTviag,4.997
KCs7QyTviag_scene_2984,KCs7QyTviag,3.999
KCs7QyTviag_scene_2985,KCs7QyTviag,4.0
KCs7QyTviag_scene_2986,KCs7QyTviag,4.983
KCs7QyTviag_scene_2988,KCs7QyTviag,4.984
KCs7QyTviag_scene_2989,KCs7QyTviag,4.983
KCs7QyTviag_scene_2990,KCs7QyTviag,4.984
KCs7QyTviag_scene_2993,KCs7QyTviag,5.013
KCs7QyTviag_scene_2995,KCs7QyTviag,4.983
KCs7QyTviag_scene_2997,KCs7QyTviag,4.983
KCs7QyTviag_scene_2998,KCs7QyTviag,5.998
KCs7QyTviag_scene_3001,KCs7QyTviag,6.002
OntsMin8brs_scene_3007,OntsMin8brs,8.009
KCs7QyTviag_scene_3000,KCs7QyTviag,4.997
KCs7QyTviag_scene_3002,KCs7QyTviag,6.002
OntsMin8brs_scene_3004,OntsMin8brs,5.985
OntsMin8brs_scene_3013,OntsMin8brs,6.983
OntsMin8brs_scene_3015,OntsMin8brs,8.019
OntsMin8brs_scene_3017,OntsMin8brs,4.996
OntsMin8brs_scene_3016,OntsMin8brs,7.002
OntsMin8brs_scene_3021,OntsMin8brs,6.982
OntsMin8brs_scene_3023,OntsMin8brs,4.998
OntsMin8brs_scene_3026,OntsMin8brs,3.982
OntsMin8brs_scene_3030,OntsMin8brs,7.0
OntsMin8brs_scene_3038,OntsMin8brs,6.984
0_scene_3527,0,5.985
KawH640l7YM_scene_3766,KawH640l7YM,5.002
OntsMin8brs_scene_3048,OntsMin8brs,5.0
OntsMin8brs_scene_3050,OntsMin8brs,5.0
OntsMin8brs_scene_3054,OntsMin8brs,4.983
0_scene_3706,0,4.978
tTx8mid-aq4_scene_3073,tTx8mid-aq4,4.985
tTx8mid-aq4_scene_3074,tTx8mid-aq4,6.014
OW2d0-wIECc_scene_3381,OW2d0-wIECc,5.984
tTx8mid-aq4_scene_3075,tTx8mid-aq4,5.984
OW2d0-wIECc_scene_3378,OW2d0-wIECc,9.0
tTx8mid-aq4_scene_3078,tTx8mid-aq4,6.0
tTx8mid-aq4_scene_3080,tTx8mid-aq4,4.999
wmbwa9QIkaM_scene_3453,wmbwa9QIkaM,5.0
tTx8mid-aq4_scene_3082,tTx8mid-aq4,5.982
tTx8mid-aq4_scene_3083,tTx8mid-aq4,3.994
tTx8mid-aq4_scene_3086,tTx8mid-aq4,4.984
wmbwa9QIkaM_scene_3442,wmbwa9QIkaM,4.984
tTx8mid-aq4_scene_3087,tTx8mid-aq4,5.016
tTx8mid-aq4_scene_3089,tTx8mid-aq4,4.98
tTx8mid-aq4_scene_3088,tTx8mid-aq4,4.494
wmbwa9QIkaM_scene_3398,wmbwa9QIkaM,4.984
tTx8mid-aq4_scene_3091,tTx8mid-aq4,4.984
tTx8mid-aq4_scene_3090,tTx8mid-aq4,5.983
tTx8mid-aq4_scene_3092,tTx8mid-aq4,6.002
tTx8mid-aq4_scene_3093,tTx8mid-aq4,6.999
tTx8mid-aq4_scene_3095,tTx8mid-aq4,6.985
tTx8mid-aq4_scene_3094,tTx8mid-aq4,5.981
tTx8mid-aq4_scene_3098,tTx8mid-aq4,4.984
tTx8mid-aq4_scene_3099,tTx8mid-aq4,5.982
wmbwa9QIkaM_scene_3425,wmbwa9QIkaM,4.984
tTx8mid-aq4_scene_3101,tTx8mid-aq4,5.992
tTx8mid-aq4_scene_3102,tTx8mid-aq4,6.001
tTx8mid-aq4_scene_3103,tTx8mid-aq4,8.067
tTx8mid-aq4_scene_3104,tTx8mid-aq4,6.002
tTx8mid-aq4_scene_3106,tTx8mid-aq4,6.999
tTx8mid-aq4_scene_3108,tTx8mid-aq4,6.001
tTx8mid-aq4_scene_3110,tTx8mid-aq4,6.988
KawH640l7YM_scene_3757,KawH640l7YM,5.903
tTx8mid-aq4_scene_3111,tTx8mid-aq4,6.351
tTx8mid-aq4_scene_3113,tTx8mid-aq4,4.867
tTx8mid-aq4_scene_3114,tTx8mid-aq4,6.173
tTx8mid-aq4_scene_3117,tTx8mid-aq4,4.571
tTx8mid-aq4_scene_3120,tTx8mid-aq4,4.989
tTx8mid-aq4_scene_3121,tTx8mid-aq4,4.982
tTx8mid-aq4_scene_3122,tTx8mid-aq4,5.132
tTx8mid-aq4_scene_3124,tTx8mid-aq4,3.983
tTx8mid-aq4_scene_3123,tTx8mid-aq4,4.99
tTx8mid-aq4_scene_3125,tTx8mid-aq4,4.985
tTx8mid-aq4_scene_3126,tTx8mid-aq4,5.494
tTx8mid-aq4_scene_3127,tTx8mid-aq4,5.548
tTx8mid-aq4_scene_3129,tTx8mid-aq4,5.982
tTx8mid-aq4_scene_3128,tTx8mid-aq4,5.984
tTx8mid-aq4_scene_3131,tTx8mid-aq4,4.982
tTx8mid-aq4_scene_3134,tTx8mid-aq4,6.005
tTx8mid-aq4_scene_3135,tTx8mid-aq4,4.983
tTx8mid-aq4_scene_3139,tTx8mid-aq4,7.035
tTx8mid-aq4_scene_3141,tTx8mid-aq4,4.0
tTx8mid-aq4_scene_3142,tTx8mid-aq4,5.0
tTx8mid-aq4_scene_3143,tTx8mid-aq4,5.073
tTx8mid-aq4_scene_3147,tTx8mid-aq4,3.999
0_scene_3551,0,4.982
tTx8mid-aq4_scene_3148,tTx8mid-aq4,6.0
tTx8mid-aq4_scene_3149,tTx8mid-aq4,4.985
tTx8mid-aq4_scene_3150,tTx8mid-aq4,3.984
tTx8mid-aq4_scene_3152,tTx8mid-aq4,4.984
tTx8mid-aq4_scene_3151,tTx8mid-aq4,5.001
tTx8mid-aq4_scene_3153,tTx8mid-aq4,5.759
tTx8mid-aq4_scene_3154,tTx8mid-aq4,5.004
tTx8mid-aq4_scene_3155,tTx8mid-aq4,5.003
tTx8mid-aq4_scene_3158,tTx8mid-aq4,5.002
tTx8mid-aq4_scene_3159,tTx8mid-aq4,4.002
wmbwa9QIkaM_scene_3497,wmbwa9QIkaM,5.007
tTx8mid-aq4_scene_3163,tTx8mid-aq4,4.999
tTx8mid-aq4_scene_3162,tTx8mid-aq4,5.114
tTx8mid-aq4_scene_3164,tTx8mid-aq4,5.003
tTx8mid-aq4_scene_3165,tTx8mid-aq4,4.984
tTx8mid-aq4_scene_3166,tTx8mid-aq4,5.999
tTx8mid-aq4_scene_3167,tTx8mid-aq4,6.001
tTx8mid-aq4_scene_3168,tTx8mid-aq4,5.0
tTx8mid-aq4_scene_3171,tTx8mid-aq4,5.002
tTx8mid-aq4_scene_3172,tTx8mid-aq4,5.0
tTx8mid-aq4_scene_3173,tTx8mid-aq4,5.003
wmbwa9QIkaM_scene_3404,wmbwa9QIkaM,5.002
tTx8mid-aq4_scene_3174,tTx8mid-aq4,5.001
tTx8mid-aq4_scene_3175,tTx8mid-aq4,5.002
tTx8mid-aq4_scene_3178,tTx8mid-aq4,5.006
tTx8mid-aq4_scene_3179,tTx8mid-aq4,5.001
H6eyOisPlP4_scene_3194,H6eyOisPlP4,5.003
H6eyOisPlP4_scene_3196,H6eyOisPlP4,5.001
H6eyOisPlP4_scene_3201,H6eyOisPlP4,5.962
H6eyOisPlP4_scene_3208,H6eyOisPlP4,5.002
xW-tuKGhs8I_scene_3329,xW-tuKGhs8I,4.003
H6eyOisPlP4_scene_3211,H6eyOisPlP4,5.002
H6eyOisPlP4_scene_3216,H6eyOisPlP4,4.986
0_scene_3534,0,5.002
H6eyOisPlP4_scene_3218,H6eyOisPlP4,5.99
xW-tuKGhs8I_scene_3222,xW-tuKGhs8I,5.997
xW-tuKGhs8I_scene_3223,xW-tuKGhs8I,6.002
xW-tuKGhs8I_scene_3226,xW-tuKGhs8I,6.998
xW-tuKGhs8I_scene_3228,xW-tuKGhs8I,4.982
xW-tuKGhs8I_scene_3227,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3230,xW-tuKGhs8I,5.514
xW-tuKGhs8I_scene_3231,xW-tuKGhs8I,3.998
xW-tuKGhs8I_scene_3233,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3236,xW-tuKGhs8I,5.999
xW-tuKGhs8I_scene_3237,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3244,xW-tuKGhs8I,4.001
xW-tuKGhs8I_scene_3245,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3247,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3248,xW-tuKGhs8I,4.998
0_scene_3549,0,4.999
xW-tuKGhs8I_scene_3251,xW-tuKGhs8I,4.997
xW-tuKGhs8I_scene_3252,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3254,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3257,xW-tuKGhs8I,5.003
wmbwa9QIkaM_scene_3498,wmbwa9QIkaM,4.997
xW-tuKGhs8I_scene_3258,xW-tuKGhs8I,5.119
xW-tuKGhs8I_scene_3259,xW-tuKGhs8I,4.998
xW-tuKGhs8I_scene_3261,xW-tuKGhs8I,4.998
xW-tuKGhs8I_scene_3262,xW-tuKGhs8I,5.002
xW-tuKGhs8I_scene_3263,xW-tuKGhs8I,5.999
xW-tuKGhs8I_scene_3264,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3265,xW-tuKGhs8I,4.999
0_scene_3560,0,4.984
xW-tuKGhs8I_scene_3267,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3269,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3268,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3270,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3272,xW-tuKGhs8I,5.007
xW-tuKGhs8I_scene_3275,xW-tuKGhs8I,5.002
xW-tuKGhs8I_scene_3274,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3278,xW-tuKGhs8I,4.998
xW-tuKGhs8I_scene_3279,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3286,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3285,xW-tuKGhs8I,4.969
wmbwa9QIkaM_scene_3424,wmbwa9QIkaM,4.999
xW-tuKGhs8I_scene_3289,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3292,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3294,xW-tuKGhs8I,5.001
xW-tuKGhs8I_scene_3295,xW-tuKGhs8I,5.003
xW-tuKGhs8I_scene_3297,xW-tuKGhs8I,6.006
0_scene_3601,0,5.999
xW-tuKGhs8I_scene_3298,xW-tuKGhs8I,4.998
xW-tuKGhs8I_scene_3299,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3301,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3302,xW-tuKGhs8I,5.142
xW-tuKGhs8I_scene_3303,xW-tuKGhs8I,5.001
xW-tuKGhs8I_scene_3304,xW-tuKGhs8I,4.999
xW-tuKGhs8I_scene_3305,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3307,xW-tuKGhs8I,5.001
xW-tuKGhs8I_scene_3306,xW-tuKGhs8I,6.002
xW-tuKGhs8I_scene_3311,xW-tuKGhs8I,6.0
xW-tuKGhs8I_scene_3312,xW-tuKGhs8I,5.998
xW-tuKGhs8I_scene_3314,xW-tuKGhs8I,6.0
xW-tuKGhs8I_scene_3316,xW-tuKGhs8I,5.0
xW-tuKGhs8I_scene_3315,xW-tuKGhs8I,4.997
xW-tuKGhs8I_scene_3317,xW-tuKGhs8I,4.997
xW-tuKGhs8I_scene_3319,xW-tuKGhs8I,5.002
xW-tuKGhs8I_scene_3320,xW-tuKGhs8I,5.998
xW-tuKGhs8I_scene_3322,xW-tuKGhs8I,4.054
xW-tuKGhs8I_scene_3323,xW-tuKGhs8I,7.0
wmbwa9QIkaM_scene_3452,wmbwa9QIkaM,4.998
0_scene_3649,0,7.001
xW-tuKGhs8I_scene_3328,xW-tuKGhs8I,6.0
xW-tuKGhs8I_scene_3331,xW-tuKGhs8I,6.0
OW2d0-wIECc_scene_3336,OW2d0-wIECc,6.001
OW2d0-wIECc_scene_3345,OW2d0-wIECc,5.999
OW2d0-wIECc_scene_3349,OW2d0-wIECc,4.999
OW2d0-wIECc_scene_3350,OW2d0-wIECc,5.975
OW2d0-wIECc_scene_3352,OW2d0-wIECc,6.001
OW2d0-wIECc_scene_3353,OW2d0-wIECc,5.0
OW2d0-wIECc_scene_3355,OW2d0-wIECc,11.509
OW2d0-wIECc_scene_3354,OW2d0-wIECc,4.997
OW2d0-wIECc_scene_3356,OW2d0-wIECc,5.997
OW2d0-wIECc_scene_3359,OW2d0-wIECc,7.003
OW2d0-wIECc_scene_3358,OW2d0-wIECc,7.002
OW2d0-wIECc_scene_3361,OW2d0-wIECc,7.003
OW2d0-wIECc_scene_3365,OW2d0-wIECc,7.99
OW2d0-wIECc_scene_3370,OW2d0-wIECc,6.986
OW2d0-wIECc_scene_3372,OW2d0-wIECc,8.005
0_scene_3652,0,6.003
OW2d0-wIECc_scene_3379,OW2d0-wIECc,5.998
OW2d0-wIECc_scene_3382,OW2d0-wIECc,6.515
OW2d0-wIECc_scene_3383,OW2d0-wIECc,5.998
OW2d0-wIECc_scene_3391,OW2d0-wIECc,4.999
wmbwa9QIkaM_scene_3394,wmbwa9QIkaM,6.005
wmbwa9QIkaM_scene_3397,wmbwa9QIkaM,6.004
wmbwa9QIkaM_scene_3399,wmbwa9QIkaM,5.982
wmbwa9QIkaM_scene_3402,wmbwa9QIkaM,5.002
wmbwa9QIkaM_scene_3401,wmbwa9QIkaM,5.004
